,filename,ratio,weight,seed,min
1277,rec19,0.4,0.9,7,2429.0
1278,rec19,0.3,0.99,8,2430.0
1279,rec19,0.4,0.8,1,2431.0
1280,rec19,0.1,0.99,6,2431.0
1281,rec19,0.2,0.9,5,2431.0
1282,rec19,0.4,0.7,7,2432.0
1283,rec19,0.5,0.8,5,2432.0
1284,rec19,0.5,0.8,1,2432.0
1285,rec19,0.5,0.7,6,2432.0
1286,rec19,0.1,0.99,1,2432.0
1287,rec19,0.3,0.7,1,2433.0
1288,rec19,0.5,0.6,6,2434.0
1289,rec19,0.3,0.9,7,2434.0
1290,rec19,0.4,0.9,4,2434.0
1291,rec19,0.2,0.8,8,2434.0
1292,rec19,0.5,0.7,3,2435.0
1293,rec19,0.2,0.7,8,2436.0
1294,rec19,0.5,0.9,1,2436.0
1295,rec19,0.2,0.99,9,2437.0
1296,rec19,0.3,0.6,4,2437.0
1297,rec19,0.4,0.6,7,2438.0
1298,rec19,0.2,0.8,4,2438.0
1299,rec19,0.2,0.8,3,2438.0
1300,rec19,0.1,0.99,0,2440.0
1301,rec19,0.2,0.6,2,2440.0
1302,rec19,0.5,0.9,6,2441.0
1303,rec19,0.4,0.9,1,2441.0
1304,rec19,0.1,0.99,5,2442.0
1305,rec19,0.3,0.6,7,2443.0
1306,rec19,0.1,0.6,3,2443.0
1307,rec19,0.3,0.7,8,2444.0
1308,rec19,0.1,0.99,4,2444.0
1309,rec19,0.4,0.8,3,2444.0
1310,rec19,0.2,0.7,7,2445.0
1311,rec19,0.4,0.6,6,2445.0
1312,rec19,0.4,0.6,5,2446.0
1313,rec19,0.5,0.99,3,2446.0
1314,rec19,0.3,0.8,1,2446.0
1315,rec19,0.1,0.6,1,2446.0
1316,rec19,0.5,0.99,5,2446.0
1317,rec19,0.5,0.6,4,2447.0
1318,rec19,0.3,0.8,7,2447.0
1319,rec19,0.4,0.6,8,2447.0
1320,rec19,0.3,0.9,8,2447.0
1321,rec19,0.1,0.6,8,2449.0
1322,rec19,0.5,0.6,2,2449.0
1323,rec19,0.4,0.7,0,2450.0
1324,rec19,0.5,0.8,6,2451.0
1325,rec19,0.4,0.9,8,2453.0
1326,rec19,0.3,0.9,2,2453.0
1327,rec19,0.1,0.6,4,2454.0
1328,rec19,0.1,0.6,7,2454.0
1329,rec19,0.4,0.6,1,2455.0
1330,rec19,0.2,0.99,6,2456.0
1331,rec19,0.2,0.6,3,2456.0
1332,rec19,0.4,0.9,3,2456.0
1333,rec19,0.4,0.8,4,2456.0
1334,rec19,0.4,0.7,3,2457.0
1335,rec19,0.1,0.8,3,2457.0
1336,rec19,0.4,0.8,8,2458.0
1337,rec19,0.3,0.7,6,2458.0
1338,rec19,0.5,0.6,3,2458.0
1339,rec19,0.5,0.99,1,2461.0
1340,rec19,0.5,0.9,3,2466.0
1341,rec19,0.1,0.99,2,2467.0
1342,rec19,0.5,0.6,8,2467.0
1343,rec19,0.2,0.7,3,2468.0
1344,rec19,0.1,0.7,6,2470.0
1345,rec19,0.2,0.6,8,2474.0
1346,rec19,0.3,0.8,8,2486.0
1347,rec19,0.5,0.7,8,2490.0
1348,rec19,0.1,0.99,3,2500.0
1349,rec31,0.2,0.99,6,3418.0
1350,rec31,0.4,0.8,4,3430.0
1351,rec31,0.3,0.9,6,3431.0
1352,rec31,0.4,0.99,1,3457.0
1353,rec31,0.3,0.6,6,3460.0
1354,rec31,0.3,0.99,1,3470.0
1355,rec31,0.5,0.9,1,3474.0
1356,rec31,0.2,0.9,4,3478.0
1357,rec31,0.1,0.99,9,3479.0
1358,rec31,0.2,0.9,9,3479.0
1359,rec31,0.4,0.6,5,3480.0
1360,rec31,0.2,0.7,4,3484.0
1361,rec31,0.1,0.6,7,3484.0
1362,rec31,0.4,0.99,9,3486.0
1363,rec31,0.4,0.9,5,3491.0
1364,rec31,0.2,0.8,6,3492.0
1365,rec31,0.3,0.99,7,3494.0
1366,rec31,0.3,0.6,4,3495.0
1367,rec31,0.5,0.99,2,3496.0
1368,rec31,0.5,0.8,3,3498.0
1369,rec31,0.5,0.8,9,3499.0
1370,rec31,0.5,0.7,4,3501.0
1371,rec31,0.5,0.99,7,3502.0
1372,rec31,0.5,0.8,1,3503.0
1373,rec31,0.5,0.6,7,3503.0
1374,rec31,0.3,0.8,4,3505.0
1375,rec31,0.4,0.9,1,3507.0
1376,rec31,0.5,0.9,4,3507.0
1377,rec31,0.2,0.8,8,3510.0
1378,rec31,0.5,0.6,3,3510.0
1379,rec31,0.4,0.9,7,3510.0
1380,rec31,0.4,0.99,7,3511.0
1381,rec31,0.3,0.99,9,3512.0
1382,rec31,0.2,0.99,4,3512.0
1383,rec31,0.3,0.6,0,3517.0
1384,rec31,0.1,0.6,2,3519.0
1385,rec31,0.1,0.8,1,3520.0
1386,rec31,0.3,0.6,7,3520.0
1387,rec31,0.2,0.8,9,3520.0
1388,rec31,0.2,0.8,4,3521.0
1389,rec31,0.4,0.7,8,3523.0
1390,rec31,0.5,0.7,8,3525.0
1391,rec31,0.5,0.7,0,3526.0
1392,rec31,0.2,0.99,9,3527.0
1393,rec31,0.4,0.99,3,3528.0
1394,rec31,0.1,0.7,6,3528.0
1395,rec31,0.3,0.7,9,3529.0
1396,rec31,0.3,0.6,3,3529.0
1397,rec31,0.2,0.99,5,3531.0
1398,rec31,0.5,0.9,9,3532.0
1399,rec31,0.2,0.6,1,3533.0
1400,rec31,0.5,0.99,9,3533.0
1401,rec31,0.3,0.99,5,3534.0
1402,rec31,0.4,0.99,0,3534.0
1403,rec31,0.4,0.99,8,3534.0
1404,rec31,0.2,0.99,3,3534.0
1405,rec31,0.3,0.8,9,3535.0
1406,rec31,0.3,0.8,2,3535.0
1407,rec31,0.4,0.7,2,3536.0
1408,rec31,0.4,0.99,4,3536.0
1409,rec31,0.4,0.7,4,3537.0
1410,rec31,0.2,0.7,6,3537.0
1411,rec31,0.2,0.6,9,3537.0
1412,rec31,0.4,0.6,1,3538.0
1413,rec31,0.4,0.9,4,3538.0
1414,rec31,0.4,0.8,9,3539.0
1415,rec31,0.2,0.6,7,3539.0
1416,rec31,0.4,0.8,6,3539.0
1417,rec31,0.3,0.8,7,3539.0
1418,rec31,0.5,0.99,6,3540.0
1419,rec31,0.3,0.99,3,3540.0
1420,rec31,0.5,0.99,8,3540.0
1421,rec31,0.5,0.6,0,3541.0
1422,rec31,0.1,0.8,4,3541.0
1423,rec31,0.5,0.7,3,3542.0
1424,rec31,0.3,0.9,3,3542.0
1425,rec31,0.1,0.6,8,3542.0
1426,rec31,0.2,0.7,8,3542.0
1427,rec31,0.1,0.99,8,3543.0
1428,rec31,0.1,0.9,8,3543.0
1429,rec31,0.3,0.6,8,3544.0
1430,rec31,0.1,0.8,3,3544.0
1431,rec31,0.2,0.9,5,3544.0
1432,rec31,0.5,0.6,8,3545.0
1433,rec31,0.1,0.99,6,3545.0
1434,rec31,0.3,0.7,3,3546.0
1435,rec31,0.2,0.6,5,3546.0
1436,rec31,0.1,0.9,1,3546.0
1437,rec31,0.1,0.8,8,3547.0
1438,rec31,0.4,0.6,8,3548.0
1439,rec31,0.3,0.6,9,3549.0
1440,rec31,0.1,0.9,9,3549.0
1441,rec31,0.3,0.8,5,3549.0
1442,rec31,0.2,0.8,0,3550.0
1443,rec31,0.5,0.9,7,3551.0
1444,rec31,0.3,0.99,6,3551.0
1445,rec31,0.5,0.7,1,3551.0
1446,rec31,0.5,0.9,6,3551.0
1447,rec31,0.3,0.8,0,3554.0
1448,rec31,0.4,0.7,5,3554.0
1449,rec31,0.1,0.9,2,3554.0
1450,rec31,0.1,0.99,2,3554.0
1451,rec31,0.5,0.6,6,3554.0
1452,rec31,0.4,0.99,6,3554.0
1453,rec31,0.4,0.6,4,3555.0
1454,rec31,0.5,0.7,5,3555.0
1455,rec31,0.1,0.9,3,3555.0
1456,rec31,0.2,0.9,1,3555.0
1457,rec31,0.1,0.99,4,3556.0
1458,rec31,0.3,0.7,6,3556.0
1459,rec31,0.1,0.6,3,3556.0
1460,rec31,0.5,0.8,5,3557.0
1461,rec31,0.5,0.6,1,3557.0
1462,rec31,0.2,0.8,3,3557.0
1463,rec31,0.1,0.9,6,3558.0
1464,rec31,0.3,0.7,7,3558.0
1465,rec31,0.4,0.6,6,3558.0
1466,rec31,0.4,0.99,5,3558.0
1467,rec31,0.3,0.6,2,3558.0
1468,rec31,0.5,0.6,9,3558.0
1469,rec31,0.5,0.99,4,3559.0
1470,rec31,0.4,0.9,9,3559.0
1471,rec31,0.4,0.8,3,3559.0
1472,rec31,0.1,0.8,9,3559.0
1473,rec31,0.2,0.9,7,3560.0
1474,rec31,0.1,0.7,7,3560.0
1475,rec31,0.1,0.99,3,3560.0
1476,rec31,0.4,0.7,9,3560.0
1477,rec31,0.2,0.9,8,3562.0
1478,rec31,0.5,0.6,5,3562.0
1479,rec31,0.5,0.8,6,3562.0
1480,rec31,0.2,0.8,2,3562.0
1481,rec31,0.5,0.9,2,3562.0
1482,rec31,0.1,0.99,5,3562.0
1483,rec31,0.3,0.6,5,3562.0
1484,rec31,0.4,0.6,9,3563.0
1485,rec31,0.4,0.9,6,3564.0
1486,rec31,0.4,0.8,0,3564.0
1487,rec31,0.4,0.6,7,3565.0
1488,rec31,0.4,0.9,2,3565.0
1489,rec31,0.1,0.99,1,3565.0
1490,rec31,0.5,0.7,2,3566.0
1491,rec31,0.4,0.8,1,3566.0
1492,rec31,0.1,0.6,1,3566.0
1493,rec31,0.2,0.7,9,3567.0
1494,rec31,0.2,0.7,0,3567.0
1495,rec31,0.2,0.6,2,3568.0
1496,rec31,0.1,0.6,6,3568.0
1497,rec31,0.3,0.9,5,3568.0
1498,rec31,0.4,0.9,3,3569.0
1499,rec31,0.1,0.7,4,3569.0
1500,rec31,0.3,0.9,7,3569.0
1501,rec31,0.3,0.9,4,3569.0
1502,rec31,0.2,0.99,2,3569.0
1503,rec31,0.4,0.6,2,3569.0
1504,rec31,0.4,0.7,0,3569.0
1505,rec31,0.1,0.99,0,3570.0
1506,rec31,0.2,0.7,3,3570.0
1507,rec31,0.1,0.9,5,3570.0
1508,rec31,0.1,0.9,7,3571.0
1509,rec31,0.3,0.9,0,3571.0
1510,rec31,0.4,0.8,2,3571.0
1511,rec31,0.1,0.8,2,3572.0
1512,rec31,0.4,0.7,6,3572.0
1513,rec31,0.3,0.99,0,3572.0
1514,rec31,0.5,0.8,4,3573.0
1515,rec31,0.2,0.6,4,3573.0
1516,rec31,0.5,0.99,1,3573.0
1517,rec31,0.2,0.6,0,3573.0
1518,rec31,0.1,0.6,0,3573.0
1519,rec31,0.1,0.6,5,3574.0
1520,rec31,0.5,0.8,2,3574.0
1521,rec31,0.3,0.7,5,3574.0
1522,rec31,0.5,0.99,3,3575.0
1523,rec31,0.4,0.8,5,3575.0
1524,rec31,0.3,0.9,9,3575.0
1525,rec31,0.5,0.99,5,3576.0
1526,rec31,0.1,0.8,0,3576.0
1527,rec31,0.3,0.7,8,3576.0
1528,rec31,0.2,0.99,8,3577.0
1529,rec31,0.4,0.6,0,3577.0
1530,rec31,0.2,0.8,7,3577.0
1531,rec31,0.2,0.7,1,3578.0
1532,rec31,0.1,0.9,4,3579.0
1533,rec31,0.3,0.7,0,3580.0
1534,rec31,0.4,0.8,7,3580.0
1535,rec31,0.3,0.9,1,3580.0
1536,rec31,0.1,0.99,7,3581.0
1537,rec31,0.3,0.6,1,3581.0
1538,rec31,0.2,0.8,1,3583.0
1539,rec31,0.1,0.8,6,3583.0
1540,rec31,0.4,0.7,3,3583.0
1541,rec31,0.4,0.7,1,3583.0
1542,rec31,0.3,0.8,6,3583.0
1543,rec31,0.2,0.6,8,3583.0
1544,rec31,0.5,0.8,7,3583.0
1545,rec31,0.1,0.7,5,3584.0
1546,rec31,0.4,0.99,2,3584.0
1547,rec31,0.2,0.7,5,3584.0
1548,rec31,0.3,0.8,3,3584.0
1549,rec31,0.3,0.7,4,3584.0
1550,rec31,0.3,0.99,4,3585.0
1551,rec31,0.5,0.9,0,3585.0
1552,rec31,0.5,0.8,8,3586.0
1553,rec31,0.1,0.8,5,3586.0
1554,rec31,0.3,0.99,2,3587.0
1555,rec31,0.3,0.9,8,3587.0
1556,rec31,0.5,0.99,0,3588.0
1557,rec31,0.3,0.8,1,3588.0
1558,rec31,0.2,0.99,1,3588.0
1559,rec31,0.5,0.6,4,3588.0
1560,rec31,0.4,0.7,7,3588.0
1561,rec31,0.3,0.8,8,3589.0
1562,rec31,0.5,0.9,5,3589.0
1563,rec31,0.5,0.7,7,3589.0
1564,rec31,0.4,0.8,8,3589.0
1565,rec31,0.1,0.7,3,3589.0
1566,rec31,0.1,0.7,2,3590.0
1567,rec31,0.1,0.7,0,3592.0
1568,rec31,0.1,0.9,0,3592.0
1569,rec31,0.2,0.6,6,3593.0
1570,rec31,0.5,0.7,6,3594.0
1571,rec31,0.2,0.7,7,3595.0
1572,rec31,0.1,0.8,7,3595.0
1573,rec31,0.3,0.7,1,3596.0
1574,rec31,0.2,0.9,6,3596.0
1575,rec31,0.3,0.9,2,3598.0
1576,rec31,0.2,0.99,0,3598.0
1577,rec31,0.1,0.7,9,3599.0
1578,rec31,0.4,0.9,0,3600.0
1579,rec31,0.1,0.6,9,3601.0
1580,rec31,0.5,0.8,0,3602.0
1581,rec31,0.2,0.9,2,3602.0
1582,rec31,0.1,0.6,4,3603.0
1583,rec31,0.3,0.99,8,3603.0
1584,rec31,0.2,0.9,0,3603.0
1585,rec31,0.2,0.7,2,3605.0
1586,rec31,0.1,0.7,8,3605.0
1587,rec31,0.2,0.99,7,3606.0
1588,rec31,0.1,0.7,1,3606.0
1589,rec31,0.4,0.6,3,3607.0
1590,rec31,0.2,0.8,5,3608.0
1591,rec31,0.3,0.7,2,3609.0
1592,rec31,0.5,0.6,2,3609.0
1593,rec31,0.5,0.7,9,3612.0
1594,rec31,0.2,0.6,3,3619.0
1595,rec31,0.4,0.9,8,3619.0
1596,rec31,0.2,0.9,3,3619.0
1597,rec31,0.5,0.9,8,3620.0
1598,rec31,0.5,0.9,3,3628.0
1599,nug30.dat,0.1,0.99,7,7290.0
1600,nug30.dat,0.4,0.99,4,7298.0
1601,nug30.dat,0.2,0.6,5,7314.0
1602,nug30.dat,0.2,0.9,9,7318.0
1603,nug30.dat,0.1,0.9,2,7334.0
1604,nug30.dat,0.2,0.9,7,7338.0
1605,nug30.dat,0.2,0.8,9,7340.0
1606,nug30.dat,0.1,0.99,1,7342.0
1607,nug30.dat,0.1,0.7,9,7346.0
1608,nug30.dat,0.2,0.99,2,7350.0
1609,nug30.dat,0.2,0.99,0,7350.0
1610,nug30.dat,0.3,0.6,1,7354.0
1611,nug30.dat,0.5,0.99,8,7372.0
1612,nug30.dat,0.4,0.9,6,7374.0
1613,nug30.dat,0.1,0.6,6,7378.0
1614,nug30.dat,0.4,0.7,5,7378.0
1615,nug30.dat,0.2,0.9,6,7386.0
1616,nug30.dat,0.1,0.6,2,7386.0
1617,nug30.dat,0.2,0.9,4,7396.0
1618,nug30.dat,0.3,0.6,0,7396.0
1619,nug30.dat,0.5,0.8,7,7402.0
1620,nug30.dat,0.4,0.8,4,7404.0
1621,nug30.dat,0.1,0.7,2,7404.0
1622,nug30.dat,0.2,0.6,4,7404.0
1623,nug30.dat,0.5,0.99,7,7406.0
1624,nug30.dat,0.4,0.6,4,7406.0
1625,nug30.dat,0.3,0.9,7,7408.0
1626,nug30.dat,0.3,0.9,5,7410.0
1627,nug30.dat,0.3,0.7,6,7410.0
1628,nug30.dat,0.2,0.7,2,7412.0
1629,nug30.dat,0.3,0.7,8,7412.0
1630,nug30.dat,0.5,0.99,6,7412.0
1631,nug30.dat,0.3,0.8,1,7416.0
1632,nug30.dat,0.1,0.9,4,7418.0
1633,nug30.dat,0.1,0.6,1,7418.0
1634,nug30.dat,0.4,0.6,6,7418.0
1635,nug30.dat,0.1,0.9,9,7420.0
1636,nug30.dat,0.5,0.8,8,7420.0
1637,nug30.dat,0.4,0.8,6,7420.0
1638,nug30.dat,0.2,0.99,1,7422.0
1639,nug30.dat,0.3,0.6,8,7422.0
1640,nug30.dat,0.4,0.7,7,7424.0
1641,nug30.dat,0.1,0.99,2,7424.0
1642,nug30.dat,0.3,0.7,3,7426.0
1643,nug30.dat,0.4,0.99,9,7426.0
1644,nug30.dat,0.1,0.99,4,7430.0
1645,nug30.dat,0.3,0.8,6,7432.0
1646,nug30.dat,0.2,0.9,5,7434.0
1647,nug30.dat,0.1,0.9,1,7436.0
1648,nug30.dat,0.1,0.8,2,7436.0
1649,nug30.dat,0.2,0.8,7,7438.0
1650,nug30.dat,0.5,0.9,0,7440.0
1651,nug30.dat,0.1,0.6,7,7442.0
1652,nug30.dat,0.2,0.99,7,7444.0
1653,nug30.dat,0.2,0.7,8,7446.0
1654,nug30.dat,0.3,0.6,3,7448.0
1655,nug30.dat,0.5,0.99,2,7448.0
1656,nug30.dat,0.3,0.9,6,7450.0
1657,nug30.dat,0.4,0.99,5,7452.0
1658,nug30.dat,0.4,0.99,7,7452.0
1659,nug30.dat,0.2,0.99,8,7454.0
1660,nug30.dat,0.2,0.99,4,7454.0
1661,nug30.dat,0.1,0.9,6,7456.0
1662,nug30.dat,0.4,0.7,9,7460.0
1663,nug30.dat,0.1,0.6,4,7460.0
1664,nug30.dat,0.5,0.7,4,7462.0
1665,nug30.dat,0.3,0.9,2,7462.0
1666,nug30.dat,0.5,0.7,5,7462.0
1667,nug30.dat,0.3,0.8,0,7462.0
1668,nug30.dat,0.3,0.6,2,7464.0
1669,nug30.dat,0.1,0.9,8,7464.0
1670,nug30.dat,0.4,0.7,1,7466.0
1671,nug30.dat,0.5,0.8,4,7466.0
1672,nug30.dat,0.2,0.7,6,7468.0
1673,nug30.dat,0.1,0.8,8,7468.0
1674,nug30.dat,0.3,0.6,7,7470.0
1675,nug30.dat,0.1,0.8,3,7470.0
1676,nug30.dat,0.3,0.9,3,7472.0
1677,nug30.dat,0.4,0.8,3,7472.0
1678,nug30.dat,0.4,0.9,2,7472.0
1679,nug30.dat,0.4,0.99,2,7474.0
1680,nug30.dat,0.4,0.8,7,7476.0
1681,nug30.dat,0.3,0.8,3,7476.0
1682,nug30.dat,0.1,0.8,1,7476.0
1683,nug30.dat,0.3,0.99,1,7478.0
1684,nug30.dat,0.5,0.6,3,7478.0
1685,nug30.dat,0.5,0.9,2,7480.0
1686,nug30.dat,0.5,0.99,4,7480.0
1687,nug30.dat,0.5,0.8,3,7480.0
1688,nug30.dat,0.2,0.8,3,7482.0
1689,nug30.dat,0.2,0.8,5,7484.0
1690,nug30.dat,0.4,0.6,2,7484.0
1691,nug30.dat,0.1,0.99,6,7484.0
1692,nug30.dat,0.1,0.8,5,7486.0
1693,nug30.dat,0.2,0.99,9,7488.0
1694,nug30.dat,0.2,0.99,6,7488.0
1695,nug30.dat,0.1,0.8,7,7490.0
1696,nug30.dat,0.4,0.99,6,7490.0
1697,nug30.dat,0.4,0.6,8,7490.0
1698,nug30.dat,0.2,0.6,8,7492.0
1699,nug30.dat,0.3,0.8,8,7496.0
1700,nug30.dat,0.1,0.9,0,7496.0
1701,nug30.dat,0.4,0.7,3,7496.0
1702,nug30.dat,0.5,0.9,7,7498.0
1703,nug30.dat,0.4,0.6,1,7498.0
1704,nug30.dat,0.5,0.9,5,7498.0
1705,nug30.dat,0.4,0.9,1,7500.0
1706,nug30.dat,0.1,0.99,0,7500.0
1707,nug30.dat,0.1,0.8,4,7500.0
1708,nug30.dat,0.1,0.7,0,7500.0
1709,nug30.dat,0.4,0.8,8,7500.0
1710,nug30.dat,0.4,0.7,0,7502.0
1711,nug30.dat,0.1,0.99,3,7502.0
1712,nug30.dat,0.4,0.9,3,7502.0
1713,nug30.dat,0.3,0.8,2,7506.0
1714,nug30.dat,0.2,0.6,1,7506.0
1715,nug30.dat,0.3,0.99,2,7508.0
1716,nug30.dat,0.2,0.9,3,7510.0
1717,nug30.dat,0.5,0.7,9,7510.0
1718,nug30.dat,0.5,0.8,9,7510.0
1719,nug30.dat,0.2,0.6,0,7512.0
1720,nug30.dat,0.1,0.9,3,7512.0
1721,nug30.dat,0.3,0.99,9,7512.0
1722,nug30.dat,0.3,0.9,9,7514.0
1723,nug30.dat,0.5,0.99,0,7514.0
1724,nug30.dat,0.3,0.99,4,7516.0
1725,nug30.dat,0.5,0.9,6,7518.0
1726,nug30.dat,0.5,0.6,1,7518.0
1727,nug30.dat,0.3,0.9,4,7518.0
1728,nug30.dat,0.3,0.7,0,7518.0
1729,nug30.dat,0.2,0.7,3,7520.0
1730,nug30.dat,0.3,0.99,6,7520.0
1731,nug30.dat,0.2,0.8,0,7520.0
1732,nug30.dat,0.5,0.9,9,7520.0
1733,nug30.dat,0.3,0.7,9,7522.0
1734,nug30.dat,0.4,0.6,9,7522.0
1735,nug30.dat,0.4,0.9,5,7522.0
1736,nug30.dat,0.5,0.99,5,7524.0
1737,nug30.dat,0.4,0.99,3,7524.0
1738,nug30.dat,0.2,0.8,8,7524.0
1739,nug30.dat,0.2,0.6,6,7526.0
1740,nug30.dat,0.4,0.9,4,7526.0
1741,nug30.dat,0.3,0.8,9,7528.0
1742,nug30.dat,0.3,0.6,4,7528.0
1743,nug30.dat,0.3,0.6,6,7528.0
1744,nug30.dat,0.2,0.9,8,7528.0
1745,nug30.dat,0.4,0.8,5,7530.0
1746,nug30.dat,0.1,0.8,9,7532.0
1747,nug30.dat,0.5,0.8,0,7532.0
1748,nug30.dat,0.2,0.9,0,7532.0
1749,nug30.dat,0.4,0.8,2,7532.0
1750,nug30.dat,0.3,0.99,5,7532.0
1751,nug30.dat,0.4,0.99,8,7532.0
1752,nug30.dat,0.5,0.6,5,7534.0
1753,nug30.dat,0.3,0.8,7,7534.0
1754,nug30.dat,0.3,0.6,5,7534.0
1755,nug30.dat,0.3,0.99,0,7536.0
1756,nug30.dat,0.5,0.9,3,7536.0
1757,nug30.dat,0.3,0.9,1,7536.0
1758,nug30.dat,0.1,0.6,3,7536.0
1759,nug30.dat,0.4,0.8,1,7538.0
1760,nug30.dat,0.5,0.8,2,7538.0
1761,nug30.dat,0.5,0.6,9,7540.0
1762,nug30.dat,0.4,0.8,9,7542.0
1763,nug30.dat,0.2,0.9,2,7542.0
1764,nug30.dat,0.1,0.7,8,7542.0
1765,nug30.dat,0.2,0.7,0,7544.0
1766,nug30.dat,0.2,0.99,3,7544.0
1767,nug30.dat,0.2,0.7,5,7544.0
1768,nug30.dat,0.4,0.9,8,7544.0
1769,nug30.dat,0.3,0.99,3,7546.0
1770,nug30.dat,0.5,0.8,1,7546.0
1771,nug30.dat,0.5,0.7,7,7546.0
1772,nug30.dat,0.1,0.7,6,7548.0
1773,nug30.dat,0.1,0.99,5,7550.0
1774,nug30.dat,0.3,0.7,2,7550.0
1775,nug30.dat,0.1,0.7,1,7550.0
1776,nug30.dat,0.3,0.9,8,7552.0
1777,nug30.dat,0.1,0.6,8,7552.0
1778,nug30.dat,0.2,0.6,7,7552.0
1779,nug30.dat,0.1,0.7,4,7552.0
1780,nug30.dat,0.3,0.7,1,7554.0
1781,nug30.dat,0.1,0.7,3,7554.0
1782,nug30.dat,0.3,0.99,8,7556.0
1783,nug30.dat,0.5,0.8,5,7556.0
1784,nug30.dat,0.1,0.6,9,7558.0
1785,nug30.dat,0.2,0.7,7,7560.0
1786,nug30.dat,0.2,0.7,9,7562.0
1787,nug30.dat,0.1,0.99,8,7562.0
1788,nug30.dat,0.3,0.8,4,7566.0
1789,nug30.dat,0.5,0.6,2,7566.0
1790,nug30.dat,0.3,0.99,7,7568.0
1791,nug30.dat,0.5,0.7,0,7570.0
1792,nug30.dat,0.5,0.9,8,7570.0
1793,nug30.dat,0.5,0.9,1,7572.0
1794,nug30.dat,0.5,0.7,6,7574.0
1795,nug30.dat,0.2,0.99,5,7574.0
1796,nug30.dat,0.1,0.8,0,7574.0
1797,nug30.dat,0.5,0.7,1,7578.0
1798,nug30.dat,0.5,0.99,9,7578.0
1799,nug30.dat,0.4,0.6,3,7578.0
1800,nug30.dat,0.1,0.9,7,7578.0
1801,nug30.dat,0.3,0.7,4,7578.0
1802,nug30.dat,0.2,0.8,6,7580.0
1803,nug30.dat,0.5,0.6,8,7580.0
1804,nug30.dat,0.1,0.6,5,7580.0
1805,nug30.dat,0.5,0.7,2,7580.0
1806,nug30.dat,0.4,0.6,0,7584.0
1807,nug30.dat,0.4,0.6,5,7584.0
1808,nug30.dat,0.2,0.8,2,7586.0
1809,nug30.dat,0.2,0.6,3,7588.0
1810,nug30.dat,0.2,0.9,1,7590.0
1811,nug30.dat,0.1,0.99,9,7590.0
1812,nug30.dat,0.4,0.7,2,7592.0
1813,nug30.dat,0.2,0.7,1,7592.0
1814,nug30.dat,0.4,0.9,7,7592.0
1815,nug30.dat,0.1,0.7,7,7594.0
1816,nug30.dat,0.5,0.6,6,7596.0
1817,nug30.dat,0.5,0.99,3,7598.0
1818,nug30.dat,0.3,0.6,9,7598.0
1819,nug30.dat,0.5,0.6,0,7598.0
1820,nug30.dat,0.5,0.7,3,7598.0
1821,nug30.dat,0.5,0.6,7,7600.0
1822,nug30.dat,0.3,0.7,7,7602.0
1823,nug30.dat,0.4,0.7,4,7604.0
1824,nug30.dat,0.1,0.6,0,7604.0
1825,nug30.dat,0.3,0.9,0,7608.0
1826,nug30.dat,0.4,0.9,0,7612.0
1827,nug30.dat,0.5,0.9,4,7614.0
1828,nug30.dat,0.4,0.8,0,7618.0
1829,nug30.dat,0.2,0.8,1,7622.0
1830,nug30.dat,0.1,0.9,5,7626.0
1831,nug30.dat,0.3,0.8,5,7628.0
1832,nug30.dat,0.4,0.9,9,7628.0
1833,nug30.dat,0.4,0.6,7,7630.0
1834,nug30.dat,0.2,0.6,2,7632.0
1835,nug30.dat,0.5,0.8,6,7634.0
1836,nug30.dat,0.4,0.7,8,7634.0
1837,nug30.dat,0.2,0.8,4,7634.0
1838,nug30.dat,0.1,0.8,6,7642.0
1839,nug30.dat,0.4,0.7,6,7642.0
1840,nug30.dat,0.1,0.7,5,7646.0
1841,nug30.dat,0.3,0.7,5,7650.0
1842,nug30.dat,0.2,0.7,4,7656.0
1843,nug30.dat,0.5,0.99,1,7660.0
1844,nug30.dat,0.5,0.7,8,7662.0
1845,nug30.dat,0.5,0.6,4,7662.0
1846,nug30.dat,0.4,0.99,1,7666.0
1847,nug30.dat,0.4,0.99,0,7684.0
1848,nug30.dat,0.2,0.6,9,7712.0
1849,N-t2d150.02,0.1,0.8,3,13097.0
1850,N-t2d150.01,0.2,0.99,2,13376.0
1851,N-t2d150.02,0.1,0.99,6,13446.0
1852,N-t2d150.01,0.1,0.99,3,13449.0
1853,N-t2d150.01,0.1,0.8,7,13682.0
1854,N-t2d150.02,0.1,0.9,8,13822.0
1855,N-t2d150.01,0.1,0.99,2,13860.0
1856,N-t2d150.01,0.3,0.99,7,14002.0
1857,N-t2d150.01,0.2,0.99,7,14004.0
1858,N-t2d150.02,0.2,0.99,0,14086.0
1859,N-t2d150.02,0.1,0.9,6,14094.0
1860,N-t2d150.02,0.1,0.99,0,14140.0
1861,N-t2d150.01,0.1,0.9,4,14190.0
1862,N-t2d150.02,0.1,0.99,2,14243.0
1863,N-t2d150.01,0.3,0.99,9,14326.0
1864,N-t2d150.02,0.1,0.9,4,14481.0
1865,N-t2d150.02,0.1,0.9,9,14636.0
1866,N-t2d150.02,0.3,0.99,6,14672.0
1867,N-t2d150.01,0.1,0.99,9,14731.0
1868,N-t2d150.01,0.1,0.9,5,14933.0
1869,N-t2d150.01,0.1,0.9,6,14963.0
1870,N-t2d150.02,0.3,0.99,2,14978.0
1871,N-t2d150.02,0.1,0.9,3,15085.0
1872,N-t2d150.02,0.1,0.9,1,15101.0
